Year,Species,Age,SampleSize
2012,AnimalLizard,20,9
2012,AnimalHusky,21,21
2012,AnimalHorse,16,6
2012,AnimalRaccoon,16,7
2012,AnimalOthercanine,18,11
2012,AnimalMouse,16,2
2012,AnimalOther-mustelid,24,2
2012,AnimalDragon,42,2
2012,AnimalCoyote,58,1
2012,AnimalOther-feline,58,1
2012,AnimalOther,58,2
2012,AnimalHyena,58,1
2012,AnimalKitsune,19,10
2012,AnimalCheetah,19,6
2012,AnimalSea-otter,19,2
2012,AnimalMouse,19,4
2012,AnimalOther-bird,19,11
2012,AnimalCougar,27,1
2012,AnimalDomestic-cat,27,6
2012,AnimalOther-feline,27,5
2012,AnimalRiver-otter,26,5
2012,AnimalRedpanda,19,5
2012,AnimalPanther,28,3
2012,AnimalPolarbear,15,3
2012,AnimalCoyote,22,5
2012,AnimalJackal,22,4
2012,AnimalOthercanine,21,8
2012,AnimalOther-dog,21,16
2012,AnimalDomestic-cat,21,15
2012,AnimalHyena,24,1
2012,AnimalArctic-fox,16,10
2012,AnimalRaccoon,20,15
2012,AnimalRaccoon,18,9
2012,AnimalBat,18,5
2012,AnimalOther,28,10
2012,AnimalOthermarsupial,28,1
2012,AnimalArctic-fox,23,6
2012,AnimalTiger,23,6
2012,AnimalLion,23,5
2012,AnimalPanther,23,6
2012,AnimalCheetah,23,3
2012,AnimalWeasel,23,3
2012,AnimalGriffin,23,2
2012,AnimalOther-fox,19,14
2012,AnimalGerman-shepherd,14,6
2012,AnimalRat,26,4
2012,AnimalRaptor,19,8
2012,AnimalPolarbear,23,1
2012,AnimalOther-dog,16,10
2012,AnimalTiger,19,13
2012,AnimalSnowleopard,19,12
2012,AnimalPandabear,19,4
2012,AnimalOther-bird,21,6
2012,AnimalOther-reptile,18,5
2012,AnimalOther-reptile,33,1
2012,AnimalOther,33,4
2012,AnimalTiger,17,16
2012,AnimalPandabear,17,2
2012,AnimalKangaroo,17,2
2012,AnimalWolf,34,4
2012,AnimalLion,34,1
2012,AnimalOther-fox,30,3
2012,AnimalRaccoon,21,10
2012,AnimalOther-fox,,3
2012,AnimalOther,,18
2012,AnimalDragon,29,6
2012,AnimalSkunk,29,1
2012,AnimalGrey-fox,22,8
2012,AnimalArctic-fox,22,11
2012,AnimalGerman-shepherd,22,8
2012,AnimalOthercanine,22,10
2012,AnimalPolarbear,17,5
2012,AnimalOther-bear,17,1
2012,AnimalDomestic-cat,112,4
2012,AnimalCoyote,18,9
2012,AnimalOther-dog,22,12
2012,AnimalGrey-fox,26,2
2012,AnimalLion,25,2
2012,AnimalGerman-shepherd,17,6
2012,AnimalMouse,34,1
2012,AnimalCheetah,22,6
2012,AnimalWolf,30,4
2012,AnimalDomestic-cat,25,9
2012,AnimalGerman-shepherd,19,6
2012,AnimalLion,19,7
2012,AnimalBrown-bear,19,1
2012,AnimalOther-reptile,26,3
2012,AnimalSkunk,26,1
2012,AnimalHorse,26,1
2012,AnimalDeer,26,2
2012,AnimalOther,26,13
2012,AnimalPanther,19,8
2012,AnimalLion,15,8
2012,AnimalOther-bird,15,5
2012,AnimalHyena,15,8
2012,AnimalRaven,27,1
2012,AnimalArctic-fox,13,3
2012,AnimalHorse,27,3
2012,AnimalHyena,,3
2012,AnimalOther-bird,26,1
2012,AnimalRed-fox,21,27
2012,AnimalArctic-fox,21,6
2012,AnimalBadger,21,2
2012,AnimalOther-feline,,8
2012,AnimalDragon,,6
2012,AnimalLizard,18,5
2012,AnimalRiver-otter,19,3
2012,AnimalOthermarsupial,19,3
2012,AnimalDinosaur,29,2
2012,AnimalKitsune,20,17
2012,AnimalLion,20,9
2012,AnimalLeopard,20,7
2012,AnimalSnowleopard,20,11
2012,AnimalPanther,20,9
2012,AnimalCheetah,20,8
2012,AnimalCougar,20,7
2012,AnimalOther-feline,20,12
2012,AnimalSkunk,49,1
2012,AnimalOther-reptile,17,4
2012,AnimalCoyote,23,6
2012,AnimalHusky,23,9
2012,AnimalDeer,22,4
2012,AnimalOtherungulate,43,2
2012,AnimalMouse,43,1
2012,AnimalOther,43,5
2012,AnimalArctic-fox,18,9
2012,AnimalTiger,25,5
2012,AnimalPanther,25,3
2012,AnimalCougar,25,2
2012,AnimalRiver-otter,25,5
2012,AnimalOther-bird,25,2
2012,AnimalRed-fox,25,12
2012,AnimalKitsune,25,3
2012,AnimalRedpanda,25,3
2012,AnimalSkunk,31,1
2012,AnimalOther-feline,17,9
2012,AnimalBat,24,2
2012,AnimalOther,32,7
2012,AnimalGriffin,21,3
2012,AnimalDinosaur,15,2
2012,AnimalPandabear,15,2
2012,AnimalPanther,15,5
2012,AnimalWolf,48,2
2012,AnimalSnowleopard,34,1
2012,AnimalOther-feline,34,1
2012,AnimalOther-bear,34,1
2012,AnimalOther,34,3
2012,AnimalWolf,29,15
2012,AnimalGerman-shepherd,29,1
2012,AnimalHusky,29,4
2012,AnimalTiger,29,6
2012,AnimalLion,29,1
2012,AnimalPanther,29,2
2012,AnimalHorse,29,2
2012,AnimalRabbit,29,4
2012,AnimalDomestic-cat,39,4
2012,AnimalTiger,21,18
2012,AnimalLion,21,10
2012,AnimalSnowleopard,21,9
2012,AnimalPanther,21,6
2012,AnimalCheetah,21,4
2012,AnimalCougar,21,2
2012,AnimalSea-otter,21,2
2012,AnimalOtherungulate,16,1
2012,AnimalKitsune,23,7
2012,AnimalTiger,22,12
2012,AnimalGerman-shepherd,16,6
2012,AnimalPandabear,16,3
2012,AnimalRiver-otter,58,1
2012,AnimalWolf,12,2
2012,AnimalOther-dog,12,4
2012,AnimalOthercanine,12,2
2012,AnimalOther,12,5
2012,AnimalTiger,50,2
2012,AnimalOthercanine,35,1
2012,AnimalOther,35,5
2012,AnimalOther-feline,24,5
2012,AnimalWolf,38,4
2012,AnimalWolf,13,24
2012,AnimalHusky,13,7
2012,AnimalDomestic-cat,13,5
2012,AnimalOther-feline,13,5
2012,AnimalDragon,13,8
2012,AnimalRedpanda,13,4
2012,AnimalHorse,13,5
2012,AnimalOther-bear,13,2
2012,AnimalRat,13,3
2012,AnimalOther,13,11
2012,AnimalRaven,13,2
2012,AnimalRabbit,13,5
2012,AnimalKangaroo,13,7
2012,AnimalLemur,13,3
2012,AnimalHyena,13,5
2012,AnimalBat,13,2
2012,AnimalCoyote,16,11
2012,AnimalPanther,22,3
2012,AnimalGerman-shepherd,20,7
2012,AnimalHorse,20,9
2012,AnimalSnowleopard,36,1
2012,AnimalPanther,36,1
2012,AnimalGrey-fox,16,10
2012,AnimalKitsune,16,4
2012,AnimalHusky,16,21
2012,AnimalOther-fox,17,11
2012,AnimalCollie,17,3
2012,AnimalSnowleopard,16,9
2012,AnimalRed-fox,30,2
2012,AnimalArctic-fox,30,2
2012,AnimalKitsune,30,4
2012,AnimalOther-dog,30,4
2012,AnimalTiger,27,6
2012,AnimalGerman-shepherd,,3
2012,AnimalOtherungulate,,2
2012,AnimalGerman-shepherd,54,1
2012,AnimalHusky,54,1
2012,AnimalOther-dog,54,1
2012,AnimalOther,54,2
2012,AnimalRabbit,26,6
2012,AnimalOtherungulate,25,2
2012,AnimalLemur,15,2
2012,AnimalOther-fox,28,3
2012,AnimalRaccoon,17,6
2012,AnimalSkunk,17,3
2012,AnimalTiger,18,7
2012,AnimalRed-fox,13,8
2012,AnimalOther-fox,13,3
2012,AnimalJackal,13,5
2012,AnimalOther-dog,13,3
2012,AnimalOthercanine,13,4
2012,AnimalTiger,13,4
2012,AnimalLion,13,4
2012,AnimalSnowleopard,13,5
2012,AnimalLizard,13,3
2012,AnimalOther-reptile,13,1
2012,AnimalGrey-fox,19,9
2012,AnimalSquirrel,17,4
2012,AnimalHorse,41,1
2012,AnimalRaptor,14,1
2012,AnimalGrey-fox,24,2
2012,AnimalSkunk,22,6
2012,AnimalOther-fox,26,3
2012,AnimalLion,27,5
2012,AnimalWeasel,16,4
2012,AnimalOther-dog,17,11
2012,AnimalOther-feline,19,14
2012,AnimalGerman-shepherd,28,2
2012,AnimalGerman-shepherd,33,1
2012,AnimalCollie,33,1
2012,AnimalGrizzlybear,22,5
2012,AnimalKitsune,17,8
2012,AnimalSnowleopard,14,7
2012,AnimalPanther,26,3
2012,AnimalLizard,23,6
2012,AnimalDinosaur,23,2
2012,AnimalOther-reptile,23,7
2012,AnimalCoyote,34,1
2012,AnimalJackal,34,1
2012,AnimalGerman-shepherd,34,2
2012,AnimalHusky,34,1
2012,AnimalDomestic-cat,34,1
2012,AnimalRiver-otter,20,10
2012,AnimalGrizzlybear,23,2
2012,AnimalOther-bear,24,2
2012,AnimalWolf,33,2
2012,AnimalOther-dog,43,1
2012,AnimalOthercanine,43,1
2012,AnimalKitsune,24,4
2012,AnimalSea-otter,17,1
2012,AnimalMouse,17,3
2012,AnimalCoyote,20,10
2012,AnimalDragon,36,1
2012,AnimalLion,39,1
2012,AnimalCougar,22,3
2012,AnimalKangaroo,28,1
2012,AnimalLion,14,4
2012,AnimalCheetah,14,1
2012,AnimalPanther,18,3
2012,AnimalDomestic-cat,22,16
2012,AnimalRaccoon,22,8
2012,AnimalTiger,62,1
2012,AnimalLion,62,1
2012,AnimalCougar,62,1
2012,AnimalHorse,62,1
2012,AnimalBrown-bear,62,1
2012,AnimalOther-reptile,22,5
2012,AnimalHusky,,5
2012,AnimalLeopard,31,1
2012,AnimalBat,16,4
2012,AnimalRaccoon,19,8
2012,AnimalDomestic-cat,26,3
2012,AnimalDinosaur,26,3
2012,AnimalWolf,44,2
2012,AnimalOther-fox,44,1
2012,AnimalOther,44,1
2012,AnimalHorse,17,4
2012,AnimalDragon,27,9
2012,AnimalDinosaur,21,7
2012,AnimalDeer,23,3
2012,AnimalRaven,18,5
2012,AnimalWolf,39,3
2012,AnimalBadger,41,2
2012,AnimalRed-fox,28,2
2012,AnimalLion,28,2
2012,AnimalSnowleopard,25,3
2012,AnimalSea-otter,25,2
2012,AnimalRaptor,25,5
2012,AnimalRat,30,1
2012,AnimalPanther,17,3
2012,AnimalOtherungulate,19,5
2012,AnimalGrey-fox,15,8
2012,AnimalCoyote,15,3
2012,AnimalBrown-bear,24,1
2012,AnimalPanther,31,2
2012,AnimalJackal,21,2
2012,AnimalArctic-fox,25,4
2012,AnimalLion,41,1
2012,AnimalWolf,32,6
2012,AnimalHusky,32,1
2012,AnimalPandabear,31,1
2012,AnimalHorse,63,1
2012,AnimalTiger,35,2
2012,AnimalLion,31,3
2012,AnimalTiger,40,1
2012,AnimalCheetah,39,1
2012,AnimalOther-feline,39,1
2012,AnimalRaccoon,39,1
2012,AnimalOther,39,2
2012,AnimalOther-fox,23,3
2012,AnimalWolf,35,3
2012,AnimalLion,42,1
2012,AnimalRaven,31,1
2012,AnimalHusky,35,2
2012,AnimalWolf,52,2
2012,AnimalHorse,31,1
2012,AnimalLion,43,1
2012,AnimalCoyote,21,5
2012,AnimalLion,30,1
2012,AnimalBrown-bear,33,1
2012,AnimalRed-fox,27,3
2012,AnimalOther-dog,29,2
2012,AnimalRabbit,45,1
2012,AnimalRed-fox,33,2
2012,AnimalGrey-fox,48,1
2012,AnimalCheetah,33,3
2012,AnimalOther-dog,49,2
2012,AnimalOther,49,2
2012,AnimalOther-primate,49,1
2012,AnimalRaccoon,30,1
2012,AnimalLeopard,54,1
2012,AnimalBat,51,1
2012,AnimalRabbit,57,1
2012,AnimalOther-bear,54,1
2012,AnimalRat,54,1
2012,AnimalRabbit,55,1
2012,AnimalWolf,51,1
2012,AnimalRat,33,1
2012,AnimalBrown-bear,48,1
2012,AnimalGrizzlybear,48,1
2012,AnimalOther-bear,48,1
2012,AnimalOther,48,2
2012,AnimalLion,55,1
2012,AnimalOther-reptile,46,2
2012,AnimalOther,46,2
2012,AnimalRabbit,38,4
2012,AnimalOthermusteloid,22,3
2012,AnimalKangaroo,22,4
2012,AnimalRed-fox,31,2
2012,AnimalRabbit,50,2
2012,AnimalRed-fox,38,5
2012,AnimalKitsune,38,3
2012,AnimalOthermarsupial,38,2
2012,AnimalRabbit,33,1
2012,AnimalWolf,54,2
2012,AnimalArctic-fox,26,2
2012,AnimalRaptor,24,3
2012,AnimalLeopard,24,2
2012,AnimalSnowleopard,24,2
2012,AnimalPanther,24,3
2012,AnimalSquirrel,42,1
2012,AnimalLizard,15,5
2012,AnimalTiger,31,2
2012,AnimalCougar,46,2
2012,AnimalPolarbear,31,1
2012,AnimalLizard,21,4
2012,AnimalOther-reptile,21,8
2012,AnimalBrown-bear,30,1
2012,AnimalRed-fox,34,2
2012,AnimalSea-otter,34,1
2012,AnimalRaven,22,7
2012,AnimalLion,40,1
2012,AnimalCheetah,40,1
2012,AnimalJackal,19,5
2012,AnimalRedpanda,17,5
2012,AnimalRaptor,17,4
2012,AnimalDragon,58,1
2012,AnimalOtherungulate,58,1
2012,AnimalCoyote,42,1
2012,AnimalCougar,42,1
2012,AnimalOther-dog,25,8
2012,AnimalWolf,37,2
2012,AnimalHusky,50,1
2012,AnimalOtherungulate,50,1
2012,AnimalOther,50,1
2012,AnimalRaccoon,42,2
2012,AnimalLion,50,1
2012,AnimalSkunk,50,1
2012,AnimalPanther,53,1
2012,AnimalRed-fox,,7
2012,AnimalCoyote,33,2
2012,AnimalOther-bird,28,3
2012,AnimalDeer,59,2
2012,AnimalWolf,41,2
2012,AnimalRaven,25,4
2012,AnimalOther-feline,42,1
2012,AnimalOther,42,1
2012,AnimalGerman-shepherd,31,2
2012,AnimalHorse,50,1
2012,AnimalDeer,50,1
2012,AnimalPandabear,21,3
2012,AnimalOther-dog,40,1
2012,AnimalOther,40,1
2012,AnimalRiver-otter,35,1
2012,AnimalKangaroo,35,1
2012,AnimalOthermarsupial,35,1
2012,AnimalHorse,30,2
2012,AnimalRabbit,30,1
2012,AnimalLion,57,1
2012,AnimalJackal,17,6
2012,AnimalGerman-shepherd,21,6
2012,AnimalJackal,20,5
2012,AnimalSkunk,20,2
2012,AnimalSea-otter,20,2
2012,AnimalMouse,20,4
2012,AnimalRat,20,2
2012,AnimalSquirrel,20,3
2012,AnimalKangaroo,20,4
2012,AnimalHyena,20,5
2012,AnimalBat,20,3
2012,AnimalGriffin,20,5
2012,AnimalRabbit,28,1
2012,AnimalOther-reptile,34,2
2012,AnimalRaptor,16,2
2012,AnimalOther-bird,16,1
2012,AnimalDeer,30,1
2012,AnimalKangaroo,30,1
2012,AnimalOther-bear,19,1
2012,AnimalLizard,33,1
2012,AnimalJackal,15,1
2012,AnimalHorse,37,2
2012,AnimalCheetah,32,2
2012,AnimalHorse,25,2
2012,AnimalDeer,25,3
2012,AnimalKitsune,35,1
2012,AnimalOther-dog,32,2
2012,AnimalSnowleopard,33,1
2012,AnimalRiver-otter,55,1
2012,AnimalOther-feline,36,1
2012,AnimalOther-bear,36,1
2012,AnimalOther,36,1
2012,AnimalPandabear,23,2
2012,AnimalGriffin,32,1
2012,AnimalMouse,14,1
2012,AnimalArctic-fox,32,2
2012,AnimalLizard,27,2
2012,AnimalKangaroo,34,1
2012,AnimalOthercanine,19,5
2012,AnimalHyena,19,5
2012,AnimalHorse,15,6
2012,AnimalKangaroo,15,2
2012,AnimalOther-feline,18,10
2012,AnimalCheetah,13,3
2012,AnimalSkunk,13,2
2012,AnimalOtherungulate,13,2
2012,AnimalMonkey,13,3
2012,AnimalCheetah,,2
2012,AnimalJackal,14,1
2012,AnimalSkunk,55,1
2012,AnimalOthermarsupial,27,1
2012,AnimalRaccoon,34,1
2012,AnimalMouse,28,1
2012,AnimalOther-feline,43,2
2012,AnimalRabbit,23,8
2012,AnimalDomestic-cat,31,2
2012,AnimalCollie,42,2
2012,AnimalGrizzlybear,44,1
2012,AnimalPolarbear,44,1
2012,AnimalDomestic-cat,29,3
2012,AnimalMouse,29,1
2012,AnimalCollie,19,6
2012,AnimalRabbit,32,3
2012,AnimalKangaroo,44,1
2012,AnimalMouse,8,1
2012,AnimalOtherungulate,32,1
2012,AnimalRaccoon,54,2
2012,AnimalSkunk,54,1
2012,AnimalSea-otter,18,4
2012,AnimalOtherungulate,22,4
2012,AnimalOther-mustelid,38,2
2012,AnimalRaccoon,25,1
2012,AnimalBrown-bear,25,1
2012,AnimalGrey-fox,38,2
2012,AnimalArctic-fox,38,2
2012,AnimalOther-fox,38,2
2012,AnimalCoyote,38,4
2012,AnimalJackal,38,2
2012,AnimalGerman-shepherd,38,2
2012,AnimalHusky,38,2
2012,AnimalCollie,38,2
2012,AnimalOther-dog,38,3
2012,AnimalTiger,38,2
2012,AnimalLion,38,2
2012,AnimalLeopard,38,2
2012,AnimalSnowleopard,38,2
2012,AnimalPanther,38,2
2012,AnimalCheetah,38,2
2012,AnimalCougar,38,3
2012,AnimalDomestic-cat,38,2
2012,AnimalRaccoon,38,3
2012,AnimalMouse,38,2
2012,AnimalRat,38,2
2012,AnimalSquirrel,38,2
2012,AnimalWeasel,31,1
2012,AnimalCougar,41,1
2012,AnimalDragon,41,1
2012,AnimalOthercanine,32,1
2012,AnimalOther-mustelid,32,1
2012,AnimalOthermusteloid,32,1
2012,AnimalRabbit,21,8
2012,AnimalSquirrel,30,1
2012,AnimalRaptor,43,1
2012,AnimalGriffin,17,6
2012,AnimalWeasel,20,1
2012,AnimalOthermusteloid,20,1
2012,AnimalHorse,14,3
2012,AnimalOther-primate,22,3
2012,AnimalOther-mustelid,26,1
2012,AnimalBrown-bear,26,1
2012,AnimalPandabear,28,1
2012,AnimalPanther,32,2
2012,AnimalDragon,32,2
2012,AnimalRat,32,2
2012,AnimalOthermarsupial,32,1
2012,AnimalCougar,17,1
2012,AnimalWeasel,19,4
2012,AnimalArctic-fox,31,1
2012,AnimalOthercanine,31,1
2012,AnimalOther-feline,31,1
2012,AnimalOther-reptile,31,1
2012,AnimalOther-mustelid,31,1
2012,AnimalOther-bird,31,1
2012,AnimalHorse,47,2
2012,AnimalLemur,24,1
2012,AnimalOther-bear,30,1
2012,AnimalRat,18,1
2012,AnimalLeopard,27,2
2012,AnimalDeer,27,1
2012,AnimalSquirrel,27,2
2012,AnimalRabbit,27,4
2012,AnimalKangaroo,27,1
2012,AnimalHyena,27,1
2012,AnimalBrown-bear,47,1
2012,AnimalPolarbear,47,1
2012,AnimalLizard,24,4
2012,AnimalRat,21,4
2012,AnimalDomestic-cat,42,1
2012,AnimalGriffin,37,1
2012,AnimalRat,39,1
2012,AnimalHyena,39,1
2012,AnimalHorse,18,6
2012,AnimalRaptor,22,8
2012,AnimalRaven,17,4
2012,AnimalHusky,24,3
2012,AnimalLizard,,3
2012,AnimalOthercanine,24,2
2012,AnimalRaptor,34,1
2012,AnimalGriffin,34,1
2012,AnimalMouse,15,4
2012,AnimalArctic-fox,14,13
2012,AnimalKitsune,21,8
2012,AnimalLion,17,6
2012,AnimalWolf,42,1
2012,AnimalGerman-shepherd,42,1
2012,AnimalHusky,42,1
2012,AnimalOther-feline,26,4
2012,AnimalGerman-shepherd,23,4
2012,AnimalCheetah,31,1
2012,AnimalRedpanda,22,5
2012,AnimalDeer,21,6
2012,AnimalRaptor,21,3
2012,AnimalOther-fox,33,2
2012,AnimalHorse,36,1
2012,AnimalOther-reptile,30,1
2012,AnimalArctic-fox,24,4
2012,AnimalGrizzlybear,19,3
2012,AnimalGriffin,30,1
2012,AnimalJackal,27,2
2012,AnimalDinosaur,18,3
2012,AnimalBadger,25,2
2012,AnimalOthermarsupial,22,2
2012,AnimalKitsune,14,4
2012,AnimalDinosaur,14,1
2012,AnimalGrey-fox,13,3
2012,AnimalBat,27,2
2012,AnimalRaven,20,5
2012,AnimalRedpanda,18,2
2012,AnimalDomestic-cat,32,1
2012,AnimalOther-mustelid,41,1
2012,AnimalOther,41,1
2012,AnimalTiger,16,4
2012,AnimalBrown-bear,16,2
2012,AnimalGrizzlybear,16,1
2012,AnimalPolarbear,16,2
2012,AnimalKangaroo,16,4
2012,AnimalLemur,16,1
2012,AnimalMonkey,16,2
2012,AnimalOther-dog,26,2
2012,AnimalOther-reptile,25,3
2012,AnimalRat,25,1
2012,AnimalHyena,25,5
2012,AnimalGriffin,25,2
2012,AnimalPandabear,22,4
2012,AnimalTiger,24,7
2012,AnimalSkunk,15,3
2012,AnimalBrown-bear,15,3
2012,AnimalCougar,30,2
2012,AnimalLeopard,19,7
2012,AnimalSquirrel,19,1
2012,AnimalOther-mustelid,16,1
2012,AnimalLemur,26,1
2012,AnimalLeopard,22,5
2012,AnimalMouse,22,4
2012,AnimalRaccoon,23,2
2012,AnimalCollie,21,2
2012,AnimalOther-bear,52,1
2012,AnimalOther,52,1
2012,AnimalOthercanine,23,3
2012,AnimalSnowleopard,28,2
2012,AnimalJackal,16,3
2012,AnimalCollie,16,3
2012,AnimalPanther,16,1
2012,AnimalRedpanda,16,3
2012,AnimalHyena,16,2
2012,AnimalDomestic-cat,,3
2012,AnimalRaven,23,4
2012,AnimalRaccoon,,2
2012,AnimalOther-bird,22,4
2012,AnimalGriffin,22,7
2012,AnimalRiver-otter,23,5
2012,AnimalHusky,25,4
2012,AnimalOther-feline,25,4
2012,AnimalRaccoon,15,7
2012,AnimalWeasel,15,2
2012,AnimalGriffin,24,1
2012,AnimalCollie,34,1
2012,AnimalHorse,34,1
2012,AnimalCheetah,27,2
2012,AnimalDinosaur,27,2
2012,AnimalOther-reptile,27,2
2012,AnimalCheetah,26,1
2012,AnimalGrey-fox,23,3
2012,AnimalKangaroo,19,4
2012,AnimalWolf,10,1
2012,AnimalSnowleopard,27,1
2012,AnimalRaptor,20,3
2012,AnimalGriffin,,3
2012,AnimalWolf,11,4
2012,AnimalArctic-fox,11,1
2012,AnimalRaccoon,26,2
2012,AnimalCougar,19,2
2012,AnimalBrown-bear,18,3
2012,AnimalRaptor,18,8
2012,AnimalTiger,42,1
2012,AnimalKangaroo,24,1
2012,AnimalSquirrel,18,3
2012,AnimalLion,45,1
2012,AnimalDragon,45,1
2012,AnimalDeer,17,6
2012,AnimalHorse,59,1
2012,AnimalHyena,18,4
2012,AnimalDinosaur,20,1
2012,AnimalCoyote,53,1
2012,AnimalGerman-shepherd,53,2
2012,AnimalLeopard,25,1
2012,AnimalPanther,14,2
2012,AnimalSkunk,25,1
2012,AnimalCollie,18,8
2012,AnimalPandabear,27,1
2012,AnimalOthercanine,26,2
2012,AnimalTiger,53,1
2012,AnimalCollie,15,2
2012,AnimalOthercanine,28,1
2012,AnimalCougar,18,2
2012,AnimalLeopard,16,2
2012,AnimalDeer,15,8
2012,AnimalLizard,22,4
2012,AnimalDinosaur,22,2
2012,AnimalBadger,22,2
2012,AnimalSea-otter,22,2
2012,AnimalWeasel,22,3
2012,AnimalOther-mustelid,22,1
2012,AnimalBrown-bear,22,2
2012,AnimalOther-bear,22,2
2012,AnimalRat,22,1
2012,AnimalSquirrel,22,1
2012,AnimalKoala,22,1
2012,AnimalLemur,22,1
2012,AnimalMonkey,22,2
2012,AnimalOther-bird,24,3
2012,AnimalBadger,27,1
2012,AnimalBrown-bear,27,1
2012,AnimalSea-otter,23,3
2012,AnimalHyena,23,2
2012,AnimalSea-otter,13,3
2012,AnimalGrizzlybear,13,2
2012,AnimalSquirrel,13,1
2012,AnimalRaptor,13,3
2012,AnimalLeopard,29,1
2012,AnimalSea-otter,29,1
2012,AnimalGrizzlybear,29,1
2012,AnimalSquirrel,29,1
2012,AnimalRaptor,29,1
2012,AnimalKangaroo,29,1
2012,AnimalLemur,29,1
2012,AnimalGriffin,29,1
2012,AnimalGerman-shepherd,27,2
2012,AnimalPolarbear,19,2
2012,AnimalRat,19,5
2012,AnimalKoala,19,1
2012,AnimalMonkey,19,1
2012,AnimalGriffin,19,6
2012,AnimalCoyote,14,3
2012,AnimalBrown-bear,20,1
2012,AnimalOther-mustelid,17,2
2012,AnimalWeasel,21,2
2012,AnimalKangaroo,21,3
2012,AnimalHusky,14,9
2012,AnimalLeopard,14,2
2012,AnimalSkunk,14,4
2012,AnimalKangaroo,14,1
2012,AnimalRaptor,28,2
2012,AnimalGriffin,27,2
2012,AnimalSkunk,18,2
2012,AnimalOther-feline,38,1
2012,AnimalDragon,38,1
2012,AnimalLizard,38,1
2012,AnimalOther-reptile,38,1
2012,AnimalSkunk,38,1
2012,AnimalBadger,38,1
2012,AnimalRiver-otter,38,1
2012,AnimalSea-otter,38,1
2012,AnimalWeasel,38,1
2012,AnimalRedpanda,38,1
2012,AnimalOthermusteloid,38,1
2012,AnimalHorse,38,1
2012,AnimalDeer,38,1
2012,AnimalOtherungulate,38,1
2012,AnimalBrown-bear,38,1
2012,AnimalGrizzlybear,38,1
2012,AnimalPandabear,38,1
2012,AnimalPolarbear,38,1
2012,AnimalOther-bear,38,1
2012,AnimalRaven,38,1
2012,AnimalRaptor,38,1
2012,AnimalOther-bird,38,1
2012,AnimalKangaroo,38,2
2012,AnimalKoala,38,1
2012,AnimalLemur,38,1
2012,AnimalMonkey,38,1
2012,AnimalOther-primate,38,1
2012,AnimalHyena,38,1
2012,AnimalBat,38,1
2012,AnimalGriffin,38,1
2012,AnimalCollie,14,5
2012,AnimalGerman-shepherd,25,1
2012,AnimalGrizzlybear,25,1
2012,AnimalPanther,30,1
2012,AnimalLeopard,17,3
2012,AnimalOthermarsupial,17,2
2012,AnimalOther-dog,24,4
2012,AnimalSquirrel,21,2
2012,AnimalLeopard,30,1
2012,AnimalOther-reptile,24,2
2012,AnimalPolarbear,18,4
2012,AnimalOthermusteloid,19,3
2012,AnimalWolf,112,3
2012,AnimalRed-fox,112,3
2012,AnimalGrey-fox,112,3
2012,AnimalArctic-fox,112,3
2012,AnimalKitsune,112,3
2012,AnimalOther-fox,112,3
2012,AnimalCoyote,112,3
2012,AnimalJackal,112,3
2012,AnimalGerman-shepherd,112,3
2012,AnimalHusky,112,3
2012,AnimalCollie,112,3
2012,AnimalOther-dog,112,3
2012,AnimalOthercanine,112,3
2012,AnimalTiger,112,3
2012,AnimalLion,112,3
2012,AnimalLeopard,112,3
2012,AnimalSnowleopard,112,3
2012,AnimalPanther,112,3
2012,AnimalCheetah,112,3
2012,AnimalCougar,112,3
2012,AnimalOther-feline,112,3
2012,AnimalDragon,112,3
2012,AnimalLizard,112,3
2012,AnimalDinosaur,112,3
2012,AnimalOther-reptile,112,3
2012,AnimalRaccoon,112,3
2012,AnimalSkunk,112,3
2012,AnimalBadger,112,3
2012,AnimalRiver-otter,112,3
2012,AnimalSea-otter,112,3
2012,AnimalWeasel,112,3
2012,AnimalOther-mustelid,112,3
2012,AnimalRedpanda,112,3
2012,AnimalOthermusteloid,112,3
2012,AnimalHorse,112,3
2012,AnimalDeer,112,3
2012,AnimalOtherungulate,112,3
2012,AnimalBrown-bear,112,3
2012,AnimalGrizzlybear,112,3
2012,AnimalPandabear,112,3
2012,AnimalPolarbear,112,3
2012,AnimalOther-bear,112,3
2012,AnimalMouse,112,3
2012,AnimalRat,112,3
2012,AnimalSquirrel,112,3
2012,AnimalOther,112,3
2012,AnimalRaven,112,3
2012,AnimalRaptor,112,3
2012,AnimalOther-bird,112,3
2012,AnimalRabbit,112,3
2012,AnimalKangaroo,112,3
2012,AnimalKoala,112,3
2012,AnimalOthermarsupial,112,3
2012,AnimalLemur,112,3
2012,AnimalMonkey,112,3
2012,AnimalOther-primate,112,3
2012,AnimalHyena,112,3
2012,AnimalBat,112,3
2012,AnimalGriffin,112,3
2012,AnimalGerman-shepherd,15,8
2012,AnimalSkunk,21,4
2012,AnimalCougar,44,1
2012,AnimalSnowleopard,26,5
2012,AnimalCougar,16,4
2012,AnimalCheetah,15,3
2012,AnimalOther-reptile,15,6
2012,AnimalDinosaur,,2
2012,AnimalRaven,,2
2012,AnimalGerman-shepherd,18,5
2012,AnimalCougar,13,3
2012,AnimalDinosaur,13,3
2012,AnimalDeer,13,4
2012,AnimalPolarbear,13,4
2012,AnimalRat,16,3
2012,AnimalPandabear,,1
